measurement_time,scheduled_time,module_id,v,i,g,t_ext,status_integer
2024-12-20T16:30:05.037921-07:00,2024-12-20T16:30:05-07:00,P-0000-01,0.0740978,6.05775e-05,,,1
2024-12-20T16:30:06.033832-07:00,2024-12-20T16:30:06-07:00,P-0000-01,0.0825767,5.39711e-05,,,1
2024-12-20T16:30:07.034246-07:00,2024-12-20T16:30:07-07:00,P-0000-01,0.0908932,5.34493e-05,,,1
2024-12-20T16:30:08.034115-07:00,2024-12-20T16:30:08-07:00,P-0000-01,0.099052,5.48536e-05,,,1
2024-12-20T16:30:09.034422-07:00,2024-12-20T16:30:09-07:00,P-0000-01,0.107185,5.29998e-05,,,1
2024-12-20T16:30:10.035435-07:00,2024-12-20T16:30:10-07:00,P-0000-01,0.115245,5.17649e-05,,,1
2024-12-20T16:30:11.036719-07:00,2024-12-20T16:30:11-07:00,P-0000-01,0.123569,4.87627e-05,,,1
2024-12-20T16:30:12.036197-07:00,2024-12-20T16:30:12-07:00,P-0000-01,0.131691,4.82855e-05,,,1
2024-12-20T16:30:13.037137-07:00,2024-12-20T16:30:13-07:00,P-0000-01,0.139973,4.4318e-05,,,1
2024-12-20T16:30:14.023965-07:00,2024-12-20T16:30:14-07:00,P-0000-01,0.14823,4.46432e-05,,,1
2024-12-20T16:30:15.028289-07:00,2024-12-20T16:30:15-07:00,P-0000-01,0.156565,4.23659e-05,,,1
2024-12-20T16:30:16.024209-07:00,2024-12-20T16:30:16-07:00,P-0000-01,0.164797,4.06751e-05,,,1
2024-12-20T16:30:17.028967-07:00,2024-12-20T16:30:17-07:00,P-0000-01,0.172789,3.87763e-05,,,1
2024-12-20T16:30:18.029191-07:00,2024-12-20T16:30:18-07:00,P-0000-01,0.180707,3.46497e-05,,,1
2024-12-20T16:30:19.029652-07:00,2024-12-20T16:30:19-07:00,P-0000-01,0.188409,3.54224e-05,,,1
2024-12-20T16:30:20.027656-07:00,2024-12-20T16:30:20-07:00,P-0000-01,0.196128,3.28432e-05,,,1
2024-12-20T16:30:21.041500-07:00,2024-12-20T16:30:21-07:00,P-0000-01,0.203304,3.15098e-05,,,1
2024-12-20T16:30:22.030296-07:00,2024-12-20T16:30:22-07:00,P-0000-01,0.210324,3.01885e-05,,,1
2024-12-20T16:30:23.036641-07:00,2024-12-20T16:30:23-07:00,P-0000-01,0.217994,2.86315e-05,,,1
2024-12-20T16:30:24.035310-07:00,2024-12-20T16:30:24-07:00,P-0000-01,0.226886,2.55525e-05,,,1
2024-12-20T16:30:25.028361-07:00,2024-12-20T16:30:25-07:00,P-0000-01,0.236318,2.42252e-05,,,1
2024-12-20T16:30:26.028996-07:00,2024-12-20T16:30:26-07:00,P-0000-01,0.245812,2.28817e-05,,,1
2024-12-20T16:30:27.033341-07:00,2024-12-20T16:30:27-07:00,P-0000-01,0.255784,2.1221e-05,,,1
2024-12-20T16:30:28.025222-07:00,2024-12-20T16:30:28-07:00,P-0000-01,0.265858,1.95399e-05,,,1
2024-12-20T16:30:29.036414-07:00,2024-12-20T16:30:29-07:00,P-0000-01,0.274706,1.85339e-05,,,1
2024-12-20T16:30:30.037274-07:00,2024-12-20T16:30:30-07:00,P-0000-01,0.283245,1.56215e-05,,,1
2024-12-20T16:30:31.032225-07:00,2024-12-20T16:30:31-07:00,P-0000-01,0.291787,1.33078e-05,,,1
2024-12-20T16:30:32.032747-07:00,2024-12-20T16:30:32-07:00,P-0000-01,0.299254,1.19217e-05,,,1
2024-12-20T16:30:33.030603-07:00,2024-12-20T16:30:33-07:00,P-0000-01,0.305855,9.39446e-06,,,1
2024-12-20T16:30:34.032204-07:00,2024-12-20T16:30:34-07:00,P-0000-01,0.313435,6.41601e-06,,,1
2024-12-20T16:30:35.028335-07:00,2024-12-20T16:30:35-07:00,P-0000-01,0.321049,5.07896e-06,,,1
2024-12-20T16:30:36.031439-07:00,2024-12-20T16:30:36-07:00,P-0000-01,0.327973,4.99974e-06,,,1
2024-12-20T16:30:37.027890-07:00,2024-12-20T16:30:37-07:00,P-0000-01,0.332255,1.12639e-06,,,1
2024-12-20T16:30:38.028653-07:00,2024-12-20T16:30:38-07:00,P-0000-01,0.335746,1.78527e-06,,,1
2024-12-20T16:30:39.036548-07:00,2024-12-20T16:30:39-07:00,P-0000-01,0.33056,1.86606e-06,,,1
2024-12-20T16:30:40.029560-07:00,2024-12-20T16:30:40-07:00,P-0000-01,0.338726,2.52104e-06,,,1
2024-12-20T16:30:41.024975-07:00,2024-12-20T16:30:41-07:00,P-0000-01,0.341044,2.29102e-06,,,1
2024-12-20T16:30:42.032799-07:00,2024-12-20T16:30:42-07:00,P-0000-01,0.30825,9.4129e-06,,,1
2024-12-20T16:30:43.027021-07:00,2024-12-20T16:30:43-07:00,P-0000-01,0.298078,1.16803e-05,,,1
2024-12-20T16:30:44.028744-07:00,2024-12-20T16:30:44-07:00,P-0000-01,0.285829,1.39051e-05,,,1
2024-12-20T16:30:45.031370-07:00,2024-12-20T16:30:45-07:00,P-0000-01,0.27471,1.59069e-05,,,1
2024-12-20T16:30:46.031062-07:00,2024-12-20T16:30:46-07:00,P-0000-01,0.264623,1.74495e-05,,,1
2024-12-20T16:30:47.028286-07:00,2024-12-20T16:30:47-07:00,P-0000-01,0.253751,2.03883e-05,,,1
2024-12-20T16:30:48.032036-07:00,2024-12-20T16:30:48-07:00,P-0000-01,0.241191,2.28286e-05,,,1
2024-12-20T16:30:49.036529-07:00,2024-12-20T16:30:49-07:00,P-0000-01,0.228798,2.60755e-05,,,1
2024-12-20T16:30:50.039176-07:00,2024-12-20T16:30:50-07:00,P-0000-01,0.218325,2.88477e-05,,,1
2024-12-20T16:30:51.024871-07:00,2024-12-20T16:30:51-07:00,P-0000-01,0.208698,3.17102e-05,,,1
2024-12-20T16:30:52.025019-07:00,2024-12-20T16:30:52-07:00,P-0000-01,0.199401,3.38848e-05,,,1
2024-12-20T16:30:53.025172-07:00,2024-12-20T16:30:53-07:00,P-0000-01,0.18803,3.6037e-05,,,1
2024-12-20T16:30:54.030861-07:00,2024-12-20T16:30:54-07:00,P-0000-01,0.176077,3.91663e-05,,,1
2024-12-20T16:30:55.030263-07:00,2024-12-20T16:30:55-07:00,P-0000-01,0.163687,3.96722e-05,,,1
2024-12-20T16:30:56.032344-07:00,2024-12-20T16:30:56-07:00,P-0000-01,0.150004,4.41072e-05,,,1
2024-12-20T16:30:57.035588-07:00,2024-12-20T16:30:57-07:00,P-0000-01,0.137396,4.60995e-05,,,1
2024-12-20T16:30:58.030775-07:00,2024-12-20T16:30:58-07:00,P-0000-01,0.125121,4.88619e-05,,,1
2024-12-20T16:30:59.027204-07:00,2024-12-20T16:30:59-07:00,P-0000-01,0.112105,4.94488e-05,,,1
2024-12-20T16:31:00.027740-07:00,2024-12-20T16:31:00-07:00,P-0000-01,0.0991414,5.33753e-05,,,1
2024-12-20T16:31:01.027475-07:00,2024-12-20T16:31:01-07:00,P-0000-01,0.0864597,5.60477e-05,,,1
2024-12-20T16:31:02.029094-07:00,2024-12-20T16:31:02-07:00,P-0000-01,0.0740387,5.87122e-05,,,1
2024-12-20T16:31:03.031611-07:00,2024-12-20T16:31:03-07:00,P-0000-01,0.0622671,6.13365e-05,,,1
2024-12-20T16:31:04.029552-07:00,2024-12-20T16:31:04-07:00,P-0000-01,0.0510418,6.38188e-05,,,1
2024-12-20T16:31:05.029463-07:00,2024-12-20T16:31:05-07:00,P-0000-01,0.0396806,6.5853e-05,,,1
2024-12-20T16:31:06.035166-07:00,2024-12-20T16:31:06-07:00,P-0000-01,0.0284728,6.92924e-05,,,1
2024-12-20T16:31:07.029110-07:00,2024-12-20T16:31:07-07:00,P-0000-01,0.0173723,7.14816e-05,,,1
2024-12-20T16:31:08.032542-07:00,2024-12-20T16:31:08-07:00,P-0000-01,0.00824133,7.3139e-05,,,1
2024-12-20T16:31:09.032000-07:00,2024-12-20T16:31:09-07:00,P-0000-01,0.0166968,7.16235e-05,,,1
2024-12-20T16:31:10.034561-07:00,2024-12-20T16:31:10-07:00,P-0000-01,0.0251924,6.94035e-05,,,1
2024-12-20T16:31:11.031975-07:00,2024-12-20T16:31:11-07:00,P-0000-01,0.0339748,6.84014e-05,,,1
2024-12-20T16:31:12.032331-07:00,2024-12-20T16:31:12-07:00,P-0000-01,0.0428878,6.6866e-05,,,1
2024-12-20T16:31:13.034829-07:00,2024-12-20T16:31:13-07:00,P-0000-01,0.0516097,6.55666e-05,,,1
2024-12-20T16:31:14.033552-07:00,2024-12-20T16:31:14-07:00,P-0000-01,0.0604657,6.29355e-05,,,1
2024-12-20T16:31:15.034157-07:00,2024-12-20T16:31:15-07:00,P-0000-01,0.0694347,6.16322e-05,,,1
2024-12-20T16:31:16.034488-07:00,2024-12-20T16:31:16-07:00,P-0000-01,0.0779486,5.98194e-05,,,1
2024-12-20T16:31:17.034856-07:00,2024-12-20T16:31:17-07:00,P-0000-01,0.0860988,5.75217e-05,,,1
2024-12-20T16:31:18.044721-07:00,2024-12-20T16:31:18-07:00,P-0000-01,0.0943256,5.62015e-05,,,1
2024-12-20T16:31:19.036119-07:00,2024-12-20T16:31:19-07:00,P-0000-01,0.102514,5.40748e-05,,,1
2024-12-20T16:31:20.035070-07:00,2024-12-20T16:31:20-07:00,P-0000-01,0.111943,5.21896e-05,,,1
2024-12-20T16:31:21.027280-07:00,2024-12-20T16:31:21-07:00,P-0000-01,0.120493,5.00469e-05,,,1
2024-12-20T16:31:22.028176-07:00,2024-12-20T16:31:22-07:00,P-0000-01,0.129473,4.78639e-05,,,1
2024-12-20T16:31:23.046401-07:00,2024-12-20T16:31:23-07:00,P-0000-01,0.139409,4.50425e-05,,,1
2024-12-20T16:31:24.038519-07:00,2024-12-20T16:31:24-07:00,P-0000-01,0.149153,4.27298e-05,,,1
2024-12-20T16:31:25.029096-07:00,2024-12-20T16:31:25-07:00,P-0000-01,0.158499,4.07101e-05,,,1
2024-12-20T16:31:26.037093-07:00,2024-12-20T16:31:26-07:00,P-0000-01,0.167588,3.8458e-05,,,1
2024-12-20T16:31:27.045053-07:00,2024-12-20T16:31:27-07:00,P-0000-01,0.176658,3.66661e-05,,,1
2024-12-20T16:31:28.038507-07:00,2024-12-20T16:31:28-07:00,P-0000-01,0.185483,3.45726e-05,,,1
2024-12-20T16:31:29.039849-07:00,2024-12-20T16:31:29-07:00,P-0000-01,0.194636,3.24061e-05,,,1
2024-12-20T16:31:30.031177-07:00,2024-12-20T16:31:30-07:00,P-0000-01,0.204975,3.05298e-05,,,1
2024-12-20T16:31:31.039269-07:00,2024-12-20T16:31:31-07:00,P-0000-01,0.216171,2.90494e-05,,,1
2024-12-20T16:31:32.030582-07:00,2024-12-20T16:31:32-07:00,P-0000-01,0.22743,2.68033e-05,,,1
2024-12-20T16:31:33.033700-07:00,2024-12-20T16:31:33-07:00,P-0000-01,0.239703,2.42935e-05,,,1
2024-12-20T16:31:34.042781-07:00,2024-12-20T16:31:34-07:00,P-0000-01,0.25065,2.18353e-05,,,1
2024-12-20T16:31:35.026530-07:00,2024-12-20T16:31:35-07:00,P-0000-01,0.260935,2.00038e-05,,,1
2024-12-20T16:31:36.029885-07:00,2024-12-20T16:31:36-07:00,P-0000-01,0.270628,1.73002e-05,,,1
2024-12-20T16:31:37.032337-07:00,2024-12-20T16:31:37-07:00,P-0000-01,0.278426,1.45907e-05,,,1
2024-12-20T16:31:38.034095-07:00,2024-12-20T16:31:38-07:00,P-0000-01,0.287992,1.26201e-05,,,1
2024-12-20T16:31:39.036524-07:00,2024-12-20T16:31:39-07:00,P-0000-01,0.297294,1.10076e-05,,,1
2024-12-20T16:31:40.029980-07:00,2024-12-20T16:31:40-07:00,P-0000-01,0.305896,8.49847e-06,,,1
2024-12-20T16:31:41.029601-07:00,2024-12-20T16:31:41-07:00,P-0000-01,0.314166,6.92174e-06,,,1
2024-12-20T16:31:42.053599-07:00,2024-12-20T16:31:42-07:00,P-0000-01,0.322291,3.85419e-06,,,1
2024-12-20T16:31:43.027388-07:00,2024-12-20T16:31:43-07:00,P-0000-01,0.332354,2.47453e-06,,,1
2024-12-20T16:31:44.037073-07:00,2024-12-20T16:31:44-07:00,P-0000-01,0.330751,2.99439e-06,,,1
2024-12-20T16:31:45.031272-07:00,2024-12-20T16:31:45-07:00,P-0000-01,0.326381,5.34447e-06,,,1
2024-12-20T16:31:46.056105-07:00,2024-12-20T16:31:46-07:00,P-0000-01,0.319548,7.42349e-06,,,1
2024-12-20T16:31:47.028027-07:00,2024-12-20T16:31:47-07:00,P-0000-01,0.31173,8.84999e-06,,,1
2024-12-20T16:31:48.028104-07:00,2024-12-20T16:31:48-07:00,P-0000-01,0.302162,1.02097e-05,,,1
2024-12-20T16:31:49.028351-07:00,2024-12-20T16:31:49-07:00,P-0000-01,0.291587,1.19962e-05,,,1
2024-12-20T16:31:50.024203-07:00,2024-12-20T16:31:50-07:00,P-0000-01,0.283105,1.44036e-05,,,1
2024-12-20T16:31:51.033824-07:00,2024-12-20T16:31:51-07:00,P-0000-01,0.274175,1.52711e-05,,,1
2024-12-20T16:31:52.028061-07:00,2024-12-20T16:31:52-07:00,P-0000-01,0.264635,1.76002e-05,,,1
2024-12-20T16:31:53.031466-07:00,2024-12-20T16:31:53-07:00,P-0000-01,0.254576,1.92894e-05,,,1
2024-12-20T16:31:54.030039-07:00,2024-12-20T16:31:54-07:00,P-0000-01,0.246787,2.10947e-05,,,1
2024-12-20T16:31:55.035670-07:00,2024-12-20T16:31:55-07:00,P-0000-01,0.2397,2.32264e-05,,,1
2024-12-20T16:31:56.030733-07:00,2024-12-20T16:31:56-07:00,P-0000-01,0.233077,2.61039e-05,,,1
2024-12-20T16:31:57.022600-07:00,2024-12-20T16:31:57-07:00,P-0000-01,0.224044,2.79365e-05,,,1
2024-12-20T16:31:58.031697-07:00,2024-12-20T16:31:58-07:00,P-0000-01,0.214327,2.98541e-05,,,1
2024-12-20T16:31:59.026998-07:00,2024-12-20T16:31:59-07:00,P-0000-01,0.203214,3.16197e-05,,,1
2024-12-20T16:32:00.047247-07:00,2024-12-20T16:32:00-07:00,P-0000-01,0.191929,3.36173e-05,,,1
2024-12-20T16:32:01.027809-07:00,2024-12-20T16:32:01-07:00,P-0000-01,0.181887,3.62554e-05,,,1
2024-12-20T16:32:02.028540-07:00,2024-12-20T16:32:02-07:00,P-0000-01,0.170817,3.78745e-05,,,1
2024-12-20T16:32:03.028848-07:00,2024-12-20T16:32:03-07:00,P-0000-01,0.159427,4.00716e-05,,,1
2024-12-20T16:32:04.035055-07:00,2024-12-20T16:32:04-07:00,P-0000-01,0.147901,4.224e-05,,,1
2024-12-20T16:32:05.031259-07:00,2024-12-20T16:32:05-07:00,P-0000-01,0.137829,4.47193e-05,,,1
2024-12-20T16:32:06.037408-07:00,2024-12-20T16:32:06-07:00,P-0000-01,0.129742,4.64143e-05,,,1
2024-12-20T16:32:07.030260-07:00,2024-12-20T16:32:07-07:00,P-0000-01,0.122378,4.92219e-05,,,1
2024-12-20T16:32:08.032095-07:00,2024-12-20T16:32:08-07:00,P-0000-01,0.115205,5.14594e-05,,,1
2024-12-20T16:32:09.031699-07:00,2024-12-20T16:32:09-07:00,P-0000-01,0.105497,5.3772e-05,,,1
2024-12-20T16:32:10.030846-07:00,2024-12-20T16:32:10-07:00,P-0000-01,0.0952954,5.49317e-05,,,1
2024-12-20T16:32:11.027435-07:00,2024-12-20T16:32:11-07:00,P-0000-01,0.083388,5.69572e-05,,,1
2024-12-20T16:32:12.027274-07:00,2024-12-20T16:32:12-07:00,P-0000-01,0.0721967,5.95862e-05,,,1
2024-12-20T16:32:13.029486-07:00,2024-12-20T16:32:13-07:00,P-0000-01,0.0614224,6.10548e-05,,,1
2024-12-20T16:32:14.032816-07:00,2024-12-20T16:32:14-07:00,P-0000-01,0.0498877,6.35205e-05,,,1
2024-12-20T16:32:15.035502-07:00,2024-12-20T16:32:15-07:00,P-0000-01,0.0390488,6.51479e-05,,,1
2024-12-20T16:32:16.030745-07:00,2024-12-20T16:32:16-07:00,P-0000-01,0.0322769,6.76017e-05,,,1
2024-12-20T16:32:17.034554-07:00,2024-12-20T16:32:17-07:00,P-0000-01,0.0259776,6.99907e-05,,,1
2024-12-20T16:32:18.029816-07:00,2024-12-20T16:32:18-07:00,P-0000-01,0.0158957,7.23885e-05,,,1
2024-12-20T16:32:19.030848-07:00,2024-12-20T16:32:19-07:00,P-0000-01,0.00881408,7.33799e-05,,,1
2024-12-20T16:32:20.029667-07:00,2024-12-20T16:32:20-07:00,P-0000-01,0.0153309,7.10969e-05,,,1
2024-12-20T16:32:21.030476-07:00,2024-12-20T16:32:21-07:00,P-0000-01,0.0226092,6.88147e-05,,,1
2024-12-20T16:32:22.031774-07:00,2024-12-20T16:32:22-07:00,P-0000-01,0.029288,6.70409e-05,,,1
2024-12-20T16:32:23.031555-07:00,2024-12-20T16:32:23-07:00,P-0000-01,0.0384595,6.57094e-05,,,1
2024-12-20T16:32:24.038372-07:00,2024-12-20T16:32:24-07:00,P-0000-01,0.0502679,6.4262e-05,,,1
2024-12-20T16:32:25.032260-07:00,2024-12-20T16:32:25-07:00,P-0000-01,0.0605303,6.27604e-05,,,1
2024-12-20T16:32:26.038836-07:00,2024-12-20T16:32:26-07:00,P-0000-01,0.0682968,6.03483e-05,,,1
2024-12-20T16:32:27.037827-07:00,2024-12-20T16:32:27-07:00,P-0000-01,0.0742673,5.85169e-05,,,1
2024-12-20T16:32:28.035238-07:00,2024-12-20T16:32:28-07:00,P-0000-01,0.081709,5.73751e-05,,,1
2024-12-20T16:32:29.025102-07:00,2024-12-20T16:32:29-07:00,P-0000-01,0.08889,5.4767e-05,,,1
2024-12-20T16:32:30.032919-07:00,2024-12-20T16:32:30-07:00,P-0000-01,0.0957073,5.2749e-05,,,1
2024-12-20T16:32:31.033305-07:00,2024-12-20T16:32:31-07:00,P-0000-01,0.102731,5.18757e-05,,,1
2024-12-20T16:32:32.035138-07:00,2024-12-20T16:32:32-07:00,P-0000-01,0.111536,4.99084e-05,,,1
2024-12-20T16:32:33.035954-07:00,2024-12-20T16:32:33-07:00,P-0000-01,0.123198,4.75609e-05,,,1
2024-12-20T16:32:34.034536-07:00,2024-12-20T16:32:34-07:00,P-0000-01,0.134622,4.65531e-05,,,1
2024-12-20T16:32:35.037322-07:00,2024-12-20T16:32:35-07:00,P-0000-01,0.146465,4.40551e-05,,,1
2024-12-20T16:32:36.035605-07:00,2024-12-20T16:32:36-07:00,P-0000-01,0.157387,4.19105e-05,,,1
2024-12-20T16:32:37.027416-07:00,2024-12-20T16:32:37-07:00,P-0000-01,0.167447,3.96919e-05,,,1
2024-12-20T16:32:38.040303-07:00,2024-12-20T16:32:38-07:00,P-0000-01,0.177412,3.76035e-05,,,1
2024-12-20T16:32:39.036026-07:00,2024-12-20T16:32:39-07:00,P-0000-01,0.187261,3.58775e-05,,,1
2024-12-20T16:32:40.030298-07:00,2024-12-20T16:32:40-07:00,P-0000-01,0.197179,3.4066e-05,,,1
2024-12-20T16:32:41.029821-07:00,2024-12-20T16:32:41-07:00,P-0000-01,0.207034,3.15947e-05,,,1
2024-12-20T16:32:42.037507-07:00,2024-12-20T16:32:42-07:00,P-0000-01,0.216514,2.88623e-05,,,1
2024-12-20T16:32:43.035726-07:00,2024-12-20T16:32:43-07:00,P-0000-01,0.226527,2.37154e-05,,,1
2024-12-20T16:32:44.025436-07:00,2024-12-20T16:32:44-07:00,P-0000-01,0.236309,2.50235e-05,,,1
2024-12-20T16:32:45.026055-07:00,2024-12-20T16:32:45-07:00,P-0000-01,0.245267,2.26898e-05,,,1
2024-12-20T16:32:46.025853-07:00,2024-12-20T16:32:46-07:00,P-0000-01,0.254069,2.03763e-05,,,1
2024-12-20T16:32:47.030761-07:00,2024-12-20T16:32:47-07:00,P-0000-01,0.262468,1.81603e-05,,,1
2024-12-20T16:32:48.026396-07:00,2024-12-20T16:32:48-07:00,P-0000-01,0.271406,1.55537e-05,,,1
2024-12-20T16:32:49.027272-07:00,2024-12-20T16:32:49-07:00,P-0000-01,0.280237,1.34154e-05,,,1
2024-12-20T16:32:50.028065-07:00,2024-12-20T16:32:50-07:00,P-0000-01,0.289307,1.05849e-05,,,1
2024-12-20T16:32:51.032514-07:00,2024-12-20T16:32:51-07:00,P-0000-01,0.299351,9.28265e-06,,,1
2024-12-20T16:32:52.033340-07:00,2024-12-20T16:32:52-07:00,P-0000-01,0.310376,6.19741e-06,,,1
2024-12-20T16:32:53.028962-07:00,2024-12-20T16:32:53-07:00,P-0000-01,0.321429,4.37881e-06,,,1
2024-12-20T16:32:54.029337-07:00,2024-12-20T16:32:54-07:00,P-0000-01,0.332101,3.02003e-06,,,1
2024-12-20T16:32:55.030204-07:00,2024-12-20T16:32:55-07:00,P-0000-01,0.329082,3.29425e-06,,,1
2024-12-20T16:32:56.030385-07:00,2024-12-20T16:32:56-07:00,P-0000-01,0.320946,4.94041e-06,,,1
2024-12-20T16:32:57.025675-07:00,2024-12-20T16:32:57-07:00,P-0000-01,0.312703,7.22989e-06,,,1
2024-12-20T16:32:58.047086-07:00,2024-12-20T16:32:58-07:00,P-0000-01,0.30445,8.96553e-06,,,1
2024-12-20T16:32:59.031372-07:00,2024-12-20T16:32:59-07:00,P-0000-01,0.296424,1.13896e-05,,,1
2024-12-20T16:33:00.036323-07:00,2024-12-20T16:33:00-07:00,P-0000-01,0.288553,1.17613e-05,,,1
2024-12-20T16:33:01.037343-07:00,2024-12-20T16:33:01-07:00,P-0000-01,0.280982,1.50126e-05,,,1
2024-12-20T16:33:02.032288-07:00,2024-12-20T16:33:02-07:00,P-0000-01,0.273233,1.63251e-05,,,1
2024-12-20T16:33:03.027708-07:00,2024-12-20T16:33:03-07:00,P-0000-01,0.265362,1.83909e-05,,,1
2024-12-20T16:33:04.028451-07:00,2024-12-20T16:33:04-07:00,P-0000-01,0.25718,1.99312e-05,,,1
2024-12-20T16:33:05.032320-07:00,2024-12-20T16:33:05-07:00,P-0000-01,0.248806,2.19436e-05,,,1
2024-12-20T16:33:06.037098-07:00,2024-12-20T16:33:06-07:00,P-0000-01,0.239345,2.39225e-05,,,1
2024-12-20T16:33:07.025188-07:00,2024-12-20T16:33:07-07:00,P-0000-01,0.229464,2.56282e-05,,,1
2024-12-20T16:33:08.027299-07:00,2024-12-20T16:33:08-07:00,P-0000-01,0.21973,2.75579e-05,,,1
2024-12-20T16:33:09.025598-07:00,2024-12-20T16:33:09-07:00,P-0000-01,0.209522,3.03629e-05,,,1
2024-12-20T16:33:10.031346-07:00,2024-12-20T16:33:10-07:00,P-0000-01,0.199584,3.20277e-05,,,1
2024-12-20T16:33:11.060336-07:00,2024-12-20T16:33:11-07:00,P-0000-01,0.189359,3.40059e-05,,,1
2024-12-20T16:33:12.030827-07:00,2024-12-20T16:33:12-07:00,P-0000-01,0.179777,3.60051e-05,,,1
2024-12-20T16:33:13.028591-07:00,2024-12-20T16:33:13-07:00,P-0000-01,0.170047,3.84399e-05,,,1
2024-12-20T16:33:14.031455-07:00,2024-12-20T16:33:14-07:00,P-0000-01,0.160173,4.10619e-05,,,1
2024-12-20T16:33:15.028898-07:00,2024-12-20T16:33:15-07:00,P-0000-01,0.150423,4.36473e-05,,,1
2024-12-20T16:33:16.030741-07:00,2024-12-20T16:33:16-07:00,P-0000-01,0.140574,4.5463e-05,,,1
2024-12-20T16:33:17.050859-07:00,2024-12-20T16:33:17-07:00,P-0000-01,0.130516,4.76449e-05,,,1
2024-12-20T16:33:18.029755-07:00,2024-12-20T16:33:18-07:00,P-0000-01,0.120757,4.99209e-05,,,1
2024-12-20T16:33:19.027917-07:00,2024-12-20T16:33:19-07:00,P-0000-01,0.110618,5.2001e-05,,,1
2024-12-20T16:33:20.029548-07:00,2024-12-20T16:33:20-07:00,P-0000-01,0.100709,5.36211e-05,,,1
2024-12-20T16:33:21.027747-07:00,2024-12-20T16:33:21-07:00,P-0000-01,0.0907815,5.60231e-05,,,1
2024-12-20T16:33:22.030026-07:00,2024-12-20T16:33:22-07:00,P-0000-01,0.0806202,5.7924e-05,,,1
2024-12-20T16:33:23.037806-07:00,2024-12-20T16:33:23-07:00,P-0000-01,0.070705,6.00287e-05,,,1
2024-12-20T16:33:24.027409-07:00,2024-12-20T16:33:24-07:00,P-0000-01,0.0607957,6.20398e-05,,,1
2024-12-20T16:33:25.027321-07:00,2024-12-20T16:33:25-07:00,P-0000-01,0.0508699,6.39897e-05,,,1
2024-12-20T16:33:26.032633-07:00,2024-12-20T16:33:26-07:00,P-0000-01,0.0408887,6.607e-05,,,1
2024-12-20T16:33:27.035512-07:00,2024-12-20T16:33:27-07:00,P-0000-01,0.0307264,6.77631e-05,,,1
2024-12-20T16:33:28.033562-07:00,2024-12-20T16:33:28-07:00,P-0000-01,0.0209896,6.97296e-05,,,1
2024-12-20T16:33:29.029899-07:00,2024-12-20T16:33:29-07:00,P-0000-01,0.0109559,7.21722e-05,,,1
2024-12-20T16:33:30.032871-07:00,2024-12-20T16:33:30-07:00,P-0000-01,0.0137653,7.16738e-05,,,1
2024-12-20T16:33:31.035195-07:00,2024-12-20T16:33:31-07:00,P-0000-01,0.0220908,6.99668e-05,,,1
2024-12-20T16:33:32.032392-07:00,2024-12-20T16:33:32-07:00,P-0000-01,0.0300498,6.79051e-05,,,1
2024-12-20T16:33:33.037395-07:00,2024-12-20T16:33:33-07:00,P-0000-01,0.0381243,6.72363e-05,,,1
2024-12-20T16:33:34.030178-07:00,2024-12-20T16:33:34-07:00,P-0000-01,0.0462717,6.45639e-05,,,1
2024-12-20T16:33:35.034531-07:00,2024-12-20T16:33:35-07:00,P-0000-01,0.054448,6.33495e-05,,,1
2024-12-20T16:33:36.021937-07:00,2024-12-20T16:33:36-07:00,P-0000-01,0.0622719,6.08885e-05,,,1
2024-12-20T16:33:37.029938-07:00,2024-12-20T16:33:37-07:00,P-0000-01,0.0702261,5.98491e-05,,,1
2024-12-20T16:33:38.035748-07:00,2024-12-20T16:33:38-07:00,P-0000-01,0.0784076,5.78446e-05,,,1
2024-12-20T16:33:39.032468-07:00,2024-12-20T16:33:39-07:00,P-0000-01,0.085976,5.67966e-05,,,1
2024-12-20T16:33:40.033890-07:00,2024-12-20T16:33:40-07:00,P-0000-01,0.0940736,5.53989e-05,,,1
2024-12-20T16:33:41.033271-07:00,2024-12-20T16:33:41-07:00,P-0000-01,0.101724,5.28767e-05,,,1
2024-12-20T16:33:42.053866-07:00,2024-12-20T16:33:42-07:00,P-0000-01,0.109551,5.03343e-05,,,1
2024-12-20T16:33:43.034600-07:00,2024-12-20T16:33:43-07:00,P-0000-01,0.118821,4.83756e-05,,,1
2024-12-20T16:33:44.033745-07:00,2024-12-20T16:33:44-07:00,P-0000-01,0.128255,4.69872e-05,,,1
2024-12-20T16:33:45.035008-07:00,2024-12-20T16:33:45-07:00,P-0000-01,0.1379,4.49107e-05,,,1
2024-12-20T16:33:46.025599-07:00,2024-12-20T16:33:46-07:00,P-0000-01,0.147363,4.2435e-05,,,1
2024-12-20T16:33:47.034333-07:00,2024-12-20T16:33:47-07:00,P-0000-01,0.156991,3.96824e-05,,,1
2024-12-20T16:33:48.025117-07:00,2024-12-20T16:33:48-07:00,P-0000-01,0.166425,3.75609e-05,,,1
2024-12-20T16:33:49.027702-07:00,2024-12-20T16:33:49-07:00,P-0000-01,0.176214,3.51669e-05,,,1
2024-12-20T16:33:50.036549-07:00,2024-12-20T16:33:50-07:00,P-0000-01,0.186502,3.34739e-05,,,1
2024-12-20T16:33:51.027495-07:00,2024-12-20T16:33:51-07:00,P-0000-01,0.196112,3.14666e-05,,,1
2024-12-20T16:33:52.037404-07:00,2024-12-20T16:33:52-07:00,P-0000-01,0.205854,2.89097e-05,,,1
