measurement_time,scheduled_time,measurement_duration,module_id,v,i,g
2024-12-20T16:52:30.054706-07:00,2024-12-20T16:52:30-07:00,,P-0000-01,"[-0.00915052, 0.170591, 0.3485, 0.525423, 0.701364, 0.878496, 1.05624, 1.23471, 1.41243, 1.58939, 1.76424, 1.93838, 2.11271, 2.28732, 2.46267, 2.637, 2.81013, 2.98054, 3.14985, 3.32007, 3.49079, 3.65936, 3.82888, 3.99523, 4.15981, 4.32301, 4.48601, 4.64984, 4.81166, 4.97274, 5.13036, 5.28719, 5.44219, 5.59661, 5.75215, 5.90392, 6.05537, 6.20455, 6.34974, 6.49472, 6.6392, 6.78352, 6.92415, 7.0636, 7.19996, 7.33319, 7.46558, 7.5992, 7.72886, 7.85702, 7.98277, 8.10528, 8.22699, 8.34519, 8.46447, 8.58121, 8.6956, 8.80594, 8.91349, 9.01714, 9.12365, 9.22646, 9.32782, 9.42568, 9.51911, 9.60887, 9.69859, 9.78768, 9.87544, 9.95793, 10.0388, 10.1143, 10.1863, 10.2598, 10.3311, 10.4001, 10.4638, 10.5242, 10.5806, 10.6344, 10.6881, 10.7403, 10.7888, 10.8316, 10.8702, 10.9047, 10.9374, 10.9701, 10.9998, 11.0216, 11.0406, 11.0518, 11.0621, 11.0707, 11.0793, 11.0857, 11.0863, 11.0851, 11.0834, 11.0828]","[0.01049, 0.0104391, 0.0103856, 0.0103264, 0.0102733, 0.0102347, 0.0101976, 0.0101526, 0.0100998, 0.0100394, 0.00997887, 0.00992509, 0.00988443, 0.00984372, 0.00979187, 0.00973331, 0.00966619, 0.0096034, 0.00954802, 0.00950396, 0.00946178, 0.00940361, 0.00933773, 0.00926675, 0.00919614, 0.00914282, 0.00909738, 0.00904348, 0.00897762, 0.00890387, 0.00882619, 0.00874993, 0.0086922, 0.00863542, 0.00857107, 0.00848691, 0.00840462, 0.00831247, 0.00822528, 0.00814792, 0.00806754, 0.007974, 0.00786448, 0.00774655, 0.00762239, 0.00750112, 0.00738923, 0.00726221, 0.00712207, 0.00697104, 0.00680976, 0.00664241, 0.00648518, 0.00633089, 0.00616379, 0.00598869, 0.00580259, 0.0056102, 0.00542226, 0.0052424, 0.00506306, 0.00486974, 0.0046711, 0.0044673, 0.0042659, 0.00406786, 0.00387843, 0.00368969, 0.00349289, 0.00329357, 0.00308994, 0.0028942, 0.00271053, 0.00252845, 0.00235106, 0.00216615, 0.00198795, 0.0018099, 0.00164291, 0.00148856, 0.00133596, 0.00118963, 0.00104661, 0.000911947, 0.000786859, 0.000672454, 0.000568655, 0.000473213, 0.000387195, 0.000313472, 0.000252904, 0.000204047, 0.000167857, 0.00014141, 0.000123614, 0.000113162, 0.00010476, 0.000103056, 0.000100483, 9.81979e-05]",
2024-12-20T16:52:50.040724-07:00,2024-12-20T16:52:50-07:00,,P-0000-01,"[-0.0091932, 0.168275, 0.346218, 0.524873, 0.703366, 0.881333, 1.05879, 1.2334, 1.40961, 1.58733, 1.76372, 1.93986, 2.11494, 2.28828, 2.46121, 2.63426, 2.808, 2.98159, 3.15226, 3.3226, 3.49122, 3.65801, 3.82673, 3.99409, 4.16049, 4.32603, 4.48894, 4.6505, 4.80921, 4.97025, 5.13046, 5.28833, 5.44532, 5.59955, 5.75158, 5.90286, 6.05413, 6.20414, 6.3527, 6.49805, 6.64108, 6.78159, 6.92236, 7.06254, 7.20009, 7.33645, 7.46964, 7.60004, 7.7279, 7.85577, 7.98264, 8.10807, 8.22962, 8.34939, 8.46424, 8.57869, 8.69356, 8.80565, 8.91573, 9.02239, 9.12584, 9.2255, 9.32501, 9.42367, 9.52034, 9.61457, 9.70395, 9.78901, 9.87302, 9.95501, 10.0377, 10.1167, 10.192, 10.2636, 10.3309, 10.3959, 10.4616, 10.5255, 10.5852, 10.6393, 10.6903, 10.7383, 10.7843, 10.831, 10.8728, 10.9094, 10.9422, 10.9695, 10.9938, 11.018, 11.0393, 11.0553, 11.0652, 11.0713, 11.0739, 11.076, 11.0808, 11.0841, 11.0852, 11.085]","[0.0104582, 0.010422, 0.0103916, 0.0103453, 0.0102901, 0.0102317, 0.0101741, 0.0101266, 0.010085, 0.0100487, 0.00999833, 0.0099413, 0.00987914, 0.00981559, 0.00976509, 0.00972504, 0.00967982, 0.00962431, 0.00956127, 0.00949291, 0.00942787, 0.00937988, 0.00933426, 0.00928547, 0.0092206, 0.00914739, 0.00907936, 0.00901095, 0.00895793, 0.00890634, 0.00884411, 0.008774, 0.00869111, 0.00861047, 0.00853881, 0.00847219, 0.00840733, 0.00833084, 0.00824049, 0.00814338, 0.00803864, 0.0079453, 0.00785757, 0.00775713, 0.00764251, 0.00751076, 0.00737312, 0.00723254, 0.00709938, 0.00696459, 0.00681927, 0.00665701, 0.00648607, 0.00630993, 0.00613523, 0.00596743, 0.00580215, 0.0056173, 0.00543012, 0.00523462, 0.00503607, 0.00484332, 0.00465848, 0.00447217, 0.00427071, 0.00406809, 0.0038631, 0.00366176, 0.00346868, 0.00327892, 0.00309299, 0.00289514, 0.00270208, 0.00250719, 0.00232388, 0.00215163, 0.00197983, 0.00180868, 0.0016355, 0.00147321, 0.00131749, 0.00117078, 0.0010353, 0.000902721, 0.000779746, 0.000661514, 0.000555713, 0.000459377, 0.00037626, 0.00030567, 0.000246067, 0.000198669, 0.000161742, 0.000137082, 0.00011951, 0.000109771, 0.000103964, 0.000101532, 9.86587e-05, 9.84936e-05]",
2024-12-20T16:55:20.047824-07:00,2024-12-20T16:55:20-07:00,,P-0000-01,"[-0.00884685, 0.169727, 0.347974, 0.52428, 0.699751, 0.876859, 1.05486, 1.23154, 1.40824, 1.58546, 1.75943, 1.93321, 2.10756, 2.28396, 2.45727, 2.63117, 2.80375, 2.97324, 3.14277, 3.31326, 3.48298, 3.6526, 3.81943, 3.98576, 4.1498, 4.31211, 4.47728, 4.6399, 4.80095, 4.96131, 5.11961, 5.27458, 5.43079, 5.58452, 5.74026, 5.89247, 6.04201, 6.18991, 6.33584, 6.48028, 6.62548, 6.76847, 6.90978, 7.04794, 7.18301, 7.31672, 7.45082, 7.58251, 7.71298, 7.84079, 7.96544, 8.0876, 8.20763, 8.32747, 8.44667, 8.56293, 8.67642, 8.78554, 8.89342, 8.99846, 9.10367, 9.20617, 9.30857, 9.40475, 9.49757, 9.58778, 9.67825, 9.76734, 9.85353, 9.93763, 10.0158, 10.0916, 10.1641, 10.2375, 10.3095, 10.3764, 10.4412, 10.5002, 10.5569, 10.611, 10.6663, 10.7185, 10.7649, 10.8075, 10.8457, 10.8796, 10.9144, 10.9482, 10.9764, 10.9984, 11.0148, 11.0268, 11.0376, 11.0479, 11.0554, 11.0613, 11.0603, 11.0607, 11.0592, 11.0582]","[0.0104608, 0.0104085, 0.0103505, 0.0102905, 0.0102464, 0.0102095, 0.0101714, 0.0101238, 0.0100674, 0.0100021, 0.00994338, 0.00989862, 0.00986047, 0.00981902, 0.0097617, 0.00970147, 0.00963416, 0.00957097, 0.00952518, 0.00948496, 0.00943363, 0.00936944, 0.00930245, 0.00923382, 0.00916619, 0.00911982, 0.00907223, 0.0090122, 0.00894467, 0.00887086, 0.00879394, 0.00872291, 0.00866648, 0.00861156, 0.00853574, 0.00845476, 0.00836799, 0.00827813, 0.00819778, 0.00812502, 0.00803797, 0.00794233, 0.00783478, 0.00771701, 0.00759102, 0.00747454, 0.0073625, 0.00723271, 0.00708946, 0.00693778, 0.00677795, 0.00661503, 0.00646111, 0.00630596, 0.00613711, 0.00595674, 0.00577069, 0.00558237, 0.0053969, 0.00521679, 0.00503839, 0.00484874, 0.00464559, 0.00444226, 0.00424261, 0.00404925, 0.00386346, 0.00367208, 0.00347278, 0.00327142, 0.00307403, 0.0028806, 0.00269773, 0.00251887, 0.00233678, 0.0021527, 0.00197369, 0.00179982, 0.00163522, 0.00148323, 0.00133157, 0.00118392, 0.00103972, 0.00090804, 0.000784397, 0.000670004, 0.000566761, 0.000471769, 0.000387936, 0.000314476, 0.000252632, 0.000204857, 0.000165722, 0.000140561, 0.000123781, 0.000111011, 0.000106132, 0.000101802, 9.98989e-05, 9.87822e-05]",
2024-12-20T16:55:30.052117-07:00,2024-12-20T16:55:30-07:00,,P-0000-01,"[-0.00882789, 0.167132, 0.346076, 0.523359, 0.701317, 0.87963, 1.05634, 1.23179, 1.40674, 1.58326, 1.75961, 1.93529, 2.11069, 2.28472, 2.45681, 2.62831, 2.80162, 2.9748, 3.14527, 3.31586, 3.48425, 3.65027, 3.81806, 3.98549, 4.15112, 4.31555, 4.47972, 4.64064, 4.79992, 4.96033, 5.11938, 5.27744, 5.43394, 5.58837, 5.73998, 5.89003, 6.04041, 6.19024, 6.33856, 6.48498, 6.62768, 6.76838, 6.90728, 7.04689, 7.18486, 7.32039, 7.45417, 7.58441, 7.712, 7.83885, 7.96608, 8.09083, 8.2119, 8.33217, 8.44746, 8.56133, 8.67536, 8.78684, 8.8974, 9.00402, 9.10749, 9.207, 9.30523, 9.40354, 9.49908, 9.59429, 9.68356, 9.77066, 9.85317, 9.93428, 10.0158, 10.0954, 10.1709, 10.2427, 10.3105, 10.3749, 10.4385, 10.5027, 10.563, 10.6183, 10.6698, 10.7162, 10.7622, 10.8066, 10.85, 10.8876, 10.9198, 10.9475, 10.9716, 10.9949, 11.016, 11.0323, 11.0438, 11.0491, 11.0528, 11.0532, 11.0566, 11.0605, 11.0622, 11.0635]","[0.0104314, 0.0103901, 0.0103557, 0.0103184, 0.010266, 0.0102106, 0.0101506, 0.0100952, 0.0100544, 0.0100169, 0.00997359, 0.009914, 0.00985093, 0.00978651, 0.00973402, 0.00969322, 0.00965095, 0.00959762, 0.00953635, 0.00946856, 0.0094006, 0.00934848, 0.00929989, 0.00925321, 0.00919417, 0.00912581, 0.0090538, 0.00898381, 0.00892346, 0.00887522, 0.00881644, 0.0087445, 0.00866491, 0.0085861, 0.00850529, 0.00843935, 0.00837709, 0.0083013, 0.00821375, 0.00811702, 0.00801507, 0.0079169, 0.00782281, 0.00772585, 0.00761146, 0.00748629, 0.00734852, 0.00720608, 0.00706782, 0.00693183, 0.00678927, 0.00663032, 0.00646552, 0.00628884, 0.006111, 0.00594048, 0.00577283, 0.00559767, 0.00540912, 0.00521342, 0.00501351, 0.00482084, 0.00463423, 0.00445085, 0.00425484, 0.00405242, 0.00385036, 0.00364508, 0.00345272, 0.00326668, 0.0030799, 0.00288853, 0.00269248, 0.00250154, 0.00231263, 0.00213765, 0.0019702, 0.00180117, 0.00163331, 0.00146757, 0.00131262, 0.00116663, 0.00103028, 0.000902607, 0.000777446, 0.000662498, 0.000556072, 0.000460408, 0.000377208, 0.000306903, 0.000247543, 0.000199627, 0.000163886, 0.000136498, 0.000121103, 0.000110077, 0.000104454, 0.000101783, 9.98111e-05, 9.90724e-05]",
2024-12-20T16:55:40.053166-07:00,2024-12-20T16:55:40-07:00,,P-0000-01,"[-0.00905087, 0.169832, 0.347599, 0.524313, 0.69939, 0.876123, 1.05375, 1.2319, 1.40809, 1.58544, 1.76028, 1.9334, 2.10807, 2.28258, 2.45734, 2.63066, 2.80312, 2.97254, 3.14228, 3.31252, 3.48273, 3.6511, 3.8192, 3.98553, 4.14893, 4.31253, 4.47591, 4.63875, 4.80054, 4.96015, 5.11828, 5.27425, 5.42858, 5.58362, 5.73817, 5.891, 6.0416, 6.18911, 6.33367, 6.47878, 6.62413, 6.76726, 6.90755, 7.04625, 7.18252, 7.31553, 7.44871, 7.58065, 7.71114, 7.83936, 7.96449, 8.08642, 8.20539, 8.32619, 8.44446, 8.56072, 8.67489, 8.78423, 8.89126, 8.99607, 9.10116, 9.20432, 9.30534, 9.40245, 9.49665, 9.58647, 9.67565, 9.76454, 9.85188, 9.93468, 10.0151, 10.0894, 10.1625, 10.2342, 10.3069, 10.3752, 10.4389, 10.5, 10.5548, 10.6093, 10.6629, 10.7153, 10.7633, 10.8059, 10.8444, 10.8787, 10.911, 10.9447, 10.973, 10.9968, 11.0134, 11.0263, 11.0355, 11.0434, 11.0536, 11.0581, 11.0602, 11.0586, 11.0575, 11.0566]","[0.0104568, 0.0104051, 0.0103491, 0.0102919, 0.0102395, 0.0102006, 0.0101669, 0.0101194, 0.0100654, 0.0100028, 0.00994549, 0.00988988, 0.00985285, 0.00980813, 0.00975779, 0.00969619, 0.0096333, 0.00956676, 0.0095179, 0.00947232, 0.00942632, 0.00937037, 0.00930272, 0.0092324, 0.00916375, 0.00911218, 0.00906779, 0.00901085, 0.00894281, 0.00886771, 0.0087902, 0.00872031, 0.00866123, 0.00860333, 0.00853372, 0.00845335, 0.00836729, 0.00827705, 0.00819152, 0.00811581, 0.00803692, 0.00793897, 0.00783118, 0.00771198, 0.00758873, 0.00746977, 0.00735388, 0.00722924, 0.0070863, 0.00693514, 0.00677514, 0.00660933, 0.00645334, 0.00629729, 0.00613711, 0.00595418, 0.00577238, 0.00557905, 0.00539092, 0.00521296, 0.00503296, 0.00484718, 0.00464507, 0.00444376, 0.00424144, 0.00404745, 0.00385728, 0.00366864, 0.00347465, 0.00327397, 0.00307468, 0.002877, 0.00269366, 0.00251725, 0.00233355, 0.00215336, 0.00197367, 0.00179881, 0.00163636, 0.00147841, 0.00133079, 0.00118173, 0.00104178, 0.000905778, 0.000780037, 0.000667829, 0.000564874, 0.000470924, 0.000385837, 0.0003121, 0.000251902, 0.000202914, 0.000166568, 0.000139968, 0.000122413, 0.000111749, 0.000105658, 0.000102125, 9.96069e-05, 9.81498e-05]",
2024-12-20T16:55:50.065761-07:00,2024-12-20T16:55:50-07:00,,P-0000-01,"[-0.00807348, 0.168565, 0.3448, 0.522093, 0.700268, 0.878747, 1.05606, 1.23179, 1.40664, 1.58209, 1.75825, 1.93425, 2.11007, 2.2841, 2.45596, 2.62855, 2.79992, 2.97211, 3.1433, 3.31472, 3.48297, 3.65023, 3.81698, 3.98332, 4.14937, 4.31422, 4.47819, 4.63958, 4.79892, 4.95743, 5.1164, 5.27383, 5.43165, 5.58617, 5.73894, 5.88904, 6.03733, 6.18693, 6.3348, 6.48189, 6.62541, 6.76635, 6.90603, 7.04298, 7.18108, 7.31731, 7.45134, 7.58183, 7.70988, 7.83592, 7.96179, 8.08531, 8.208, 8.32776, 8.44515, 8.55939, 8.67048, 8.78174, 8.89186, 8.99872, 9.10387, 9.20457, 9.30276, 9.39857, 9.49395, 9.58864, 9.67882, 9.76716, 9.84942, 9.93079, 10.0095, 10.0901, 10.1661, 10.2379, 10.3071, 10.371, 10.4336, 10.4954, 10.5575, 10.6138, 10.6656, 10.7135, 10.7577, 10.8009, 10.8425, 10.8819, 10.9172, 10.9453, 10.9693, 10.9895, 11.0088, 11.027, 11.0396, 11.048, 11.0511, 11.0524, 11.0532, 11.0555, 11.0583, 11.0601]","[0.0104336, 0.0103812, 0.0103433, 0.0103064, 0.0102657, 0.0102106, 0.0101547, 0.0100949, 0.0100421, 0.010001, 0.00996367, 0.00991535, 0.00985697, 0.00979661, 0.00972771, 0.00968022, 0.00963577, 0.00959429, 0.00953929, 0.00947383, 0.00940784, 0.00934097, 0.00928709, 0.00924335, 0.00919118, 0.00913147, 0.00905773, 0.00898688, 0.00891404, 0.00885931, 0.00880675, 0.00874289, 0.00867364, 0.00859131, 0.00850818, 0.0084279, 0.00836271, 0.00829741, 0.00821377, 0.00812098, 0.00802189, 0.0079104, 0.00780829, 0.00771325, 0.00760915, 0.00749028, 0.00735324, 0.00720966, 0.00706259, 0.00691788, 0.00677753, 0.00663195, 0.00646496, 0.00629597, 0.006116, 0.00593569, 0.00576003, 0.00558911, 0.00541323, 0.00521956, 0.00502339, 0.00482111, 0.00462761, 0.00443809, 0.00425605, 0.00405874, 0.0038583, 0.003656, 0.00345482, 0.00326305, 0.00307582, 0.00288953, 0.00270097, 0.00250918, 0.00231869, 0.00213952, 0.00197066, 0.00180622, 0.00164166, 0.00148136, 0.00132262, 0.00117355, 0.00103388, 0.000903421, 0.000784957, 0.000669275, 0.000563707, 0.000467198, 0.000383671, 0.000311434, 0.000251048, 0.000203164, 0.000165626, 0.000139698, 0.000120811, 0.000110478, 0.000105158, 0.000101219, 9.92555e-05, 9.7935e-05]",
2024-12-20T16:56:00.065016-07:00,2024-12-20T16:56:00-07:00,,P-0000-01,"[-0.00986696, 0.169329, 0.346977, 0.524204, 0.70098, 0.877514, 1.05313, 1.22995, 1.40706, 1.5843, 1.76033, 1.93511, 2.10821, 2.28149, 2.4548, 2.62974, 2.80241, 2.97396, 3.14269, 3.3122, 3.48131, 3.6501, 3.81847, 3.98542, 4.14944, 4.31359, 4.4753, 4.63707, 4.79921, 4.95994, 5.1188, 5.2761, 5.43051, 5.58245, 5.736, 5.88976, 6.04037, 6.1889, 6.33554, 6.47936, 6.62214, 6.76444, 6.90743, 7.0456, 7.18312, 7.31586, 7.44804, 7.57863, 7.70894, 7.83787, 7.96391, 8.08755, 8.20711, 8.32588, 8.44246, 8.559, 8.67324, 8.78429, 8.89235, 8.99726, 9.09964, 9.20197, 9.30348, 9.40202, 9.49751, 9.58825, 9.67602, 9.76184, 9.84872, 9.93287, 10.0139, 10.0923, 10.164, 10.2334, 10.3039, 10.3729, 10.4378, 10.4993, 10.5567, 10.6099, 10.66, 10.7118, 10.7611, 10.8054, 10.8441, 10.8799, 10.9107, 10.9409, 10.9699, 10.9939, 11.0132, 11.0262, 11.0346, 11.0417, 11.0473, 11.0534, 11.0573, 11.059, 11.0571, 11.0549]","[0.010449, 0.010405, 0.0103561, 0.0102991, 0.0102425, 0.0101894, 0.0101492, 0.0101126, 0.0100695, 0.0100125, 0.00995192, 0.00988755, 0.00983773, 0.00979396, 0.00975637, 0.00970198, 0.00964126, 0.00957707, 0.00951122, 0.00945735, 0.00941135, 0.00936682, 0.00930861, 0.00924198, 0.00916892, 0.0090994, 0.00904478, 0.00899868, 0.00894433, 0.0088746, 0.00880003, 0.0087187, 0.00864546, 0.00858417, 0.00852482, 0.00845324, 0.00837306, 0.00828128, 0.00819023, 0.00809955, 0.00801689, 0.0079341, 0.00782973, 0.00771764, 0.00759191, 0.00746238, 0.00733863, 0.00721243, 0.00708661, 0.00693446, 0.00678219, 0.00661351, 0.00644483, 0.00628291, 0.00612057, 0.00595629, 0.00577292, 0.00558566, 0.00539158, 0.00519891, 0.0050139, 0.00483463, 0.00464675, 0.00444555, 0.00424321, 0.00404121, 0.0038441, 0.00365667, 0.00346273, 0.00327402, 0.00307317, 0.00287717, 0.00268347, 0.00249831, 0.00232678, 0.00214847, 0.00197278, 0.00179651, 0.0016297, 0.0014687, 0.00131926, 0.00117818, 0.0010358, 0.000903835, 0.000776385, 0.000661356, 0.000559658, 0.00046488, 0.000383009, 0.000308132, 0.000247356, 0.000199443, 0.000163203, 0.000138405, 0.000121642, 0.000111269, 0.000103809, 0.000101999, 0.000100108, 9.89978e-05]",
2024-12-20T16:56:10.055966-07:00,2024-12-20T16:56:10-07:00,,P-0000-01,"[-0.00778881, 0.169191, 0.345587, 0.521533, 0.699803, 0.877604, 1.05509, 1.23115, 1.40688, 1.58215, 1.75695, 1.93228, 2.10827, 2.28277, 2.45652, 2.62833, 2.79942, 2.97014, 3.14187, 3.31331, 3.48168, 3.65023, 3.81602, 3.98119, 4.14594, 4.31204, 4.47555, 4.63772, 4.79807, 4.95577, 5.11279, 5.27091, 5.42849, 5.58324, 5.73675, 5.88793, 6.036, 6.18334, 6.33123, 6.47826, 6.62242, 6.76417, 6.90426, 7.0403, 7.17737, 7.31323, 7.44667, 7.57937, 7.70793, 7.83391, 7.95789, 8.08122, 8.20418, 8.32405, 8.44202, 8.55669, 8.66776, 8.77771, 8.88624, 8.99425, 9.09996, 9.20197, 9.29998, 9.39479, 9.48878, 9.58301, 9.67462, 9.76235, 9.84771, 9.92747, 10.0062, 10.0836, 10.1608, 10.2336, 10.3034, 10.3693, 10.4297, 10.4901, 10.5501, 10.6081, 10.662, 10.7107, 10.7555, 10.7966, 10.8374, 10.8761, 10.9112, 10.9423, 10.9666, 10.9879, 11.0047, 11.0206, 11.0354, 11.0445, 11.0504, 11.0514, 11.0514, 11.0522, 11.0545, 11.0572]","[0.0104364, 0.0103793, 0.0103306, 0.010295, 0.0102586, 0.0102148, 0.0101573, 0.0100997, 0.0100396, 0.00999151, 0.00995123, 0.00991199, 0.0098635, 0.00980264, 0.00973895, 0.00967168, 0.00962179, 0.00958262, 0.00953632, 0.00947671, 0.00941358, 0.00934384, 0.00927954, 0.00923026, 0.00918373, 0.00912705, 0.00906223, 0.00899178, 0.00891382, 0.00884636, 0.00879232, 0.00873793, 0.00867372, 0.00859726, 0.00851476, 0.00843025, 0.00835051, 0.00828037, 0.00821429, 0.00812385, 0.00802685, 0.00791939, 0.00780523, 0.00770147, 0.00759724, 0.00749051, 0.00735722, 0.00721789, 0.00706899, 0.00691364, 0.00677072, 0.00662341, 0.00647164, 0.00630021, 0.00612352, 0.00593656, 0.00575896, 0.00558178, 0.00540627, 0.00522552, 0.0050321, 0.00483215, 0.00462969, 0.0044362, 0.00424991, 0.00405967, 0.00386375, 0.00366381, 0.00345828, 0.00325997, 0.003073, 0.00289042, 0.0027036, 0.0025175, 0.00232814, 0.00214564, 0.00197045, 0.00180664, 0.00164595, 0.00148571, 0.0013314, 0.00118017, 0.00103735, 0.000907977, 0.000786134, 0.000675333, 0.000567482, 0.0004725, 0.000387982, 0.000313635, 0.000254515, 0.000206073, 0.000169059, 0.000142404, 0.000124454, 0.000112538, 0.00010568, 0.000101581, 9.92226e-05, 9.94741e-05]",
2024-12-20T16:56:20.041406-07:00,2024-12-20T16:56:20-07:00,,P-0000-01,"[-0.0101706, 0.167635, 0.345943, 0.523606, 0.701587, 0.879117, 1.05534, 1.2296, 1.40591, 1.58275, 1.76005, 1.93475, 2.10983, 2.28196, 2.45376, 2.62793, 2.80155, 2.97346, 3.14429, 3.31365, 3.48145, 3.6483, 3.81701, 3.98438, 4.15014, 4.31434, 4.47675, 4.63671, 4.79777, 4.95829, 5.11753, 5.2755, 5.43167, 5.58345, 5.7363, 5.88784, 6.0383, 6.1891, 6.33626, 6.48142, 6.62382, 6.76336, 6.90414, 7.04358, 7.1824, 7.31726, 7.45056, 7.57986, 7.70848, 7.83586, 7.9635, 8.08722, 8.20775, 8.3268, 8.44219, 8.55774, 8.67077, 8.78342, 8.89305, 8.99872, 9.10132, 9.20167, 9.30126, 9.40032, 9.49512, 9.58942, 9.67702, 9.76298, 9.8471, 9.93003, 10.0122, 10.0911, 10.1657, 10.236, 10.3035, 10.369, 10.4347, 10.4978, 10.5573, 10.6122, 10.662, 10.7099, 10.7569, 10.8029, 10.845, 10.8827, 10.9124, 10.9404, 10.9662, 10.9895, 11.0115, 11.0264, 11.036, 11.0426, 11.0448, 11.0482, 11.0531, 11.0559, 11.0569, 11.056]","[0.0104281, 0.0103932, 0.010353, 0.0103072, 0.0102521, 0.0101911, 0.010136, 0.0100924, 0.0100567, 0.0100158, 0.009961, 0.00990141, 0.00983737, 0.00977996, 0.00973308, 0.00969623, 0.0096458, 0.00958558, 0.00952031, 0.00945124, 0.0093939, 0.00934684, 0.00930529, 0.00924531, 0.00918157, 0.00910801, 0.00903864, 0.00897959, 0.00892672, 0.00887281, 0.00880779, 0.00873321, 0.00865394, 0.00857151, 0.00850269, 0.00844296, 0.00837788, 0.00829148, 0.00819998, 0.00810022, 0.00800078, 0.00791309, 0.00782613, 0.00772328, 0.00760295, 0.0074716, 0.00733462, 0.0071983, 0.00706423, 0.00692907, 0.00678165, 0.00661843, 0.00644849, 0.00627484, 0.00610613, 0.00593897, 0.00576902, 0.00558816, 0.00539379, 0.00520166, 0.00500608, 0.00481768, 0.00463415, 0.00444547, 0.00424993, 0.00404427, 0.00384183, 0.00364039, 0.0034511, 0.00326653, 0.00307384, 0.00287809, 0.00268321, 0.00249393, 0.00231154, 0.00213912, 0.00197231, 0.00179689, 0.00162803, 0.0014638, 0.00131229, 0.00116902, 0.00103128, 0.000899984, 0.000775545, 0.000659148, 0.000554119, 0.000460004, 0.000377324, 0.000307524, 0.000247324, 0.000197246, 0.000161147, 0.000136589, 0.000120089, 0.000109806, 0.000103772, 0.000101858, 9.89012e-05, 9.93175e-05]",
2024-12-20T16:56:30.061346-07:00,2024-12-20T16:56:30-07:00,,P-0000-01,"[-0.00953008, 0.168982, 0.34693, 0.524346, 0.70051, 0.876916, 1.05314, 1.2302, 1.40744, 1.58366, 1.75893, 1.93365, 2.10767, 2.28089, 2.4553, 2.62826, 2.80136, 2.97292, 3.14207, 3.31113, 3.48012, 3.6491, 3.81692, 3.98364, 4.14777, 4.31183, 4.4739, 4.6356, 4.79752, 4.9589, 5.11698, 5.27287, 5.4275, 5.58028, 5.73478, 5.88764, 6.0377, 6.18737, 6.33264, 6.47677, 6.62048, 6.76301, 6.90474, 7.0434, 7.18068, 7.31312, 7.44537, 7.57659, 7.70688, 7.83557, 7.96092, 8.08421, 8.20399, 8.32174, 8.43946, 8.55631, 8.67048, 8.78119, 8.8894, 8.99344, 9.09721, 9.19935, 9.29991, 9.39815, 9.49328, 9.58443, 9.67258, 9.75946, 9.84669, 9.92999, 10.0105, 10.0879, 10.159, 10.2293, 10.3012, 10.3695, 10.4349, 10.4964, 10.5528, 10.6057, 10.6574, 10.7086, 10.7582, 10.8012, 10.8409, 10.8757, 10.9066, 10.9381, 10.9663, 10.9917, 11.0087, 11.0225, 11.0307, 11.0375, 11.0443, 11.0513, 11.0551, 11.0545, 11.0539, 11.0514]","[0.0104453, 0.0104015, 0.0103523, 0.0102907, 0.0102296, 0.0101847, 0.0101479, 0.0101126, 0.0100602, 0.010005, 0.00994595, 0.00988295, 0.009834, 0.00979202, 0.00975247, 0.00969789, 0.00963775, 0.00956851, 0.00950523, 0.00945645, 0.00941113, 0.00936375, 0.00930234, 0.00923381, 0.00916288, 0.00909706, 0.00904832, 0.00899531, 0.00894192, 0.00886613, 0.00879328, 0.00871465, 0.00864307, 0.00858559, 0.00852556, 0.00845044, 0.00836851, 0.00827355, 0.00818289, 0.00809587, 0.0080182, 0.00792958, 0.00782868, 0.00771102, 0.00758546, 0.00745615, 0.0073358, 0.00721662, 0.00708247, 0.006934, 0.00677045, 0.00660917, 0.00644088, 0.00628279, 0.00612271, 0.00595202, 0.00576956, 0.00557695, 0.00538616, 0.00520029, 0.00501693, 0.00483361, 0.00464025, 0.00444388, 0.00423617, 0.00403694, 0.00384471, 0.00365577, 0.00346913, 0.00326868, 0.00307166, 0.00287245, 0.00268346, 0.00250246, 0.00232406, 0.00215126, 0.00197134, 0.00179762, 0.0016275, 0.00146956, 0.00132256, 0.00117688, 0.0010355, 0.000901616, 0.000777628, 0.000663519, 0.000559688, 0.000466354, 0.000382864, 0.000309937, 0.0002502, 0.000201382, 0.000164538, 0.000139395, 0.00012116, 0.000111706, 0.000105744, 0.000101976, 9.90874e-05, 9.8805e-05]",
